branch,branchSlug,academicYear,pattern,subject,subjectSlug,resourceType,examType,paperMonth,paperYear,fileId,accessType
Electrical Engineering,electrical-engineering,ME,2013 Course,HVDC and Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,May_Jun,2014,1jqHNJMPhHEsZzB--mKamETaspwVlpnu_,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power Quality Assessment and Mitigation,power-quality-assessment-and-mitigation,PYQ,ENDSEM,May_Jun,2018,1ixFpLTIl1f8IIXl6SbFLl-G42MLzRwVP,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power Quality Assessment and Mitigation,power-quality-assessment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2017,13QYeBSBbKc6Wkba2ta_pzpnzVfc9Nmm3,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power Quality Assessment and Mitigation,power-quality-assessment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2016,1tIP5RXgv68HuRN7pr66CJNJ8X9KjrILx,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power Quality Assessment and Mitigation,power-quality-assessment-and-mitigation,PYQ,ENDSEM,May_Jun,2016,1mYX3KhzJjXVAXf-y8_PhE6mygFPjk82d,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power Quality Assessment and Mitigation,power-quality-assessment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2015,1SlJrymh2c11-u4eshGvydEDsNT3IT4f1,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power Quality Assessment and Mitigation,power-quality-assessment-and-mitigation,PYQ,ENDSEM,May_Jun,2015,1JWfkHAGR2_COicAD86htX4nekyfQU0k1,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power Quality Assessment and Mitigation,power-quality-assessment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2014,1f8S7nPZLhR1CNilpTVmK6qVRbth8mjME,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2018,1W2STnPrcmvRqeBd62Zjb0sdjiAzzt2Vl,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2017,18Arad-izy9HE7yExuiuelSLV7veRHgeg,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,Nov_Dec,2016,19hP_FUdVtVBP6lHOgtPJOxggim83Fe2B,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2016,1B1xfV-mzlXzyN_sM20FvDjjXZzvRBNat,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,Nov_Dec,2015,1nGYRLe4OijmiHZb8PHtjjj3Tfti52qC2,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2015,1Ql6noP2NeFxmzddESLyBLGjHvCB3h7Zp,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,Nov_Dec,2014,1FcRccBmwezAjj_wC-qeHtUaulXfhXeIm,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2014,1-4DfNThLFSVOTmesESuf8UqyVeIDnIs6,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Power System Modeling,power-system-modeling,PYQ,ENDSEM,Nov_Dec,2013,1P5GYkC3uDg4Kz8pxm7DAElDGSxfF4ZCf,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,May_Jun,2018,1Y46qCK9p9iXWtCfgaqPFjlQ_4LSK9xzR,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2017,1yDfkasKb8bo6j_wJxqIssis6SHq4fcsF,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2016,1VWrNPnYBpdn-4sc_J-xkdGqJRy9gLJI6,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,May_Jun,2016,1EOtQ-5MSDnFrrch-oDLLrSFeW8qW9Xnn,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2015,1tV-OeIhRt8HkzVF__azg6DQTL0GJQ81B,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,May_Jun,2015,1VxVvGTp6B1AAl4UtlbBshWvX4zM5cqC7,FREE
Electrical Engineering,electrical-engineering,ME,2013 Course,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2014,13crCu1JyJqqIBa7ht8DGxOqFrxxgrO9W,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Research Methodology,research-methodology,PYQ,ENDSEM,Nov_Dec,2024,1VdWXU95UFp3mRyxum7yETSozs8mNfaEn,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Research Methodology,research-methodology,PYQ,ENDSEM,Nov_Dec,2023,1lBdPpx38qk0MoPDV8tr24XAz3PdpUa12,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Research Methodology,research-methodology,PYQ,ENDSEM,May_Jun,2023,1leIPj4aTAKcKcjMM0ugQkVOyz78CaVwu,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Research Methodology,research-methodology,PYQ,ENDSEM,Nov_Dec,2019,1LHA7uqc4MzeI00xNx8rltl7l6Tnyvu1O,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Research Methodology,research-methodology,PYQ,ENDSEM,May_Jun,2019,1xswE6t6qG68Ww8NGbNe9pIsifkI6CGeL,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Research Methodology,research-methodology,PYQ,ENDSEM,Nov_Dec,2018,1yW8lVhaT6Khn8cY3a7ITowoEYlgjVxmy,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Research Methodology,research-methodology,PYQ,ENDSEM,Nov_Dec,2017,1_oef0lcIZcqrWHLuSZuUKhSqHb0cr1jx,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Renewable Energy,renewable-energy,PYQ,ENDSEM,Nov_Dec,2024,1ieMMNrFP5XDLJHKlLhiXGEd4TxTfA-pN,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Quality Assesssment & Mitigation,power-quality-assesssment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2024,1kBqoMWMgYTrd6hnnlC6HnBr7KHw4IEGj,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Quality Assesssment & Mitigation,power-quality-assesssment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2023,11rm0j_mwpkHLcdohMd-J_Kc3y7UuHj4P,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Quality Assesssment & Mitigation,power-quality-assesssment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2022,1ViZNdMQQHjUwEJTuNTGnHUVeiuJOcUts,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Quality Assesssment & Mitigation,power-quality-assesssment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2019,1bjlc4NCIG09ygg3aBx4KJfNh2PV5Q-xb,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Quality Assesssment & Mitigation,power-quality-assesssment-and-mitigation,PYQ,ENDSEM,May_Jun,2019,1lkTq8sfPcGGeCmVYYsgr6AIAdmy2-A75,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Quality Assesssment & Mitigation,power-quality-assesssment-and-mitigation,PYQ,ENDSEM,Nov_Dec,2018,10bY2g1WPly6qYrzZf5khh8BmqQPzeH6F,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Computer App. in Power System,computer-app-in-power-system,PYQ,ENDSEM,Nov_Dec,2023,1MfKwiafqU9y5LxiZfQpvhQ3LG-b6bIHg,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Computer App. in Power System,computer-app-in-power-system,PYQ,ENDSEM,May_Jun,2023,1LP5VpnSQClgFbNefZSoeZigGw3Q6oEv_,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Computer App. in Power System,computer-app-in-power-system,PYQ,ENDSEM,Nov_Dec,2019,1cO3-tMhvnadq3kRriEVOMFNX-c7-85tv,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Computer App. in Power System,computer-app-in-power-system,PYQ,ENDSEM,May_Jun,2019,14mnYRMcG4MnF2xFfQC3lOWNmRdBsVH8W,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Computer App. in Power System,computer-app-in-power-system,PYQ,ENDSEM,Nov_Dec,2018,1yCPEjLt_-OMcMYYPP9eCVMgyQuYJthw2,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Computer App. in Power System,computer-app-in-power-system,PYQ,ENDSEM,May_Jun,2018,1C0tccEaOcbSJIQDCv0PLgII9vsasPeUh,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Computer App. in Power System,computer-app-in-power-system,PYQ,ENDSEM,Nov_Dec,2017,1Dv5_p8h5JAr4jBWmqNFX0MJ39zbip_Zy,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,May_Jun,2024,1km33zNHSvMtpwd7YBMUxlbrBQYm0aRhP,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,Nov_Dec,2023,1GppkZdZTmz0mkeDLrHtvsgb52LDlybvr,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,May_Jun,2023,1nWKPeKwx6Wwlh_ZV5PNKmxojgT5dCW_U,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,May_Jun,2022,1430_G8PY0KE0bqeUSJVnyIdK70aXM52r,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,Nov_Dec,2019,1YcNcSgiehmtw3XQP2UiNcX_8zZK59pco,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,May_Jun,2019,1uadkVe_7P_JefxMkXoCe-1GDLoJivtF3,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,Nov_Dec,2018,1il-f105jKWAKMjeGMcTmqZ2XdUEUg2ke,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Dynamics,power-system-dynamics,PYQ,ENDSEM,May_Jun,2018,1Oi37wMLe4ocMpz_Qq6YiVgtJ-06CZ8C5,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2024,1Y8dXqzQqcIGRkeNInZbCezKlhYDB6T9K,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Modeling,power-system-modeling,PYQ,ENDSEM,Nov_Dec,2023,1vHQFzZZXwSJniejVoQV-mt-VJ6anlV26,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2023,1TD2ZOhj8gYAslX04ETghwI8fWy5c4aUX,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Modeling,power-system-modeling,PYQ,ENDSEM,Nov_Dec,2019,1BwqZ0eGPDmtAD0sdq2dOWpecbXnsN18q,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Modeling,power-system-modeling,PYQ,ENDSEM,May_Jun,2019,1AX3pTPLq5HXff4O9kS7fG4z7uKtXemuA,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2024,1-h81LsjCzZST0AjzACGryTqHXepdQhQ_,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2022,1QSfj81k9Fck9ljekpey3WwIshIwI55Es,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2019,1TkzKClJ4pdGE0q9M18QreUDq0ynFWMSG,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,May_Jun,2019,1qcb0tkazH2FoIE9q2mw4MSjWUxKyrkMB,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Advanced Power System Protection,advanced-power-system-protection,PYQ,ENDSEM,Nov_Dec,2018,1tkNVlr5Q1gIGKxubBEgJcrOzJfwALiWT,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,May_Jun,2024,1t3wUFzmafwos6vjiwEgQXGhJIGGf-qNE,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,Nov_Dec,2023,1dkI59VaW1pS48dvcaygShFiKHkepWkiS,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,May_Jun,2023,1iPNQNnDbL9fei5-B6Cj-YB4LNzLfq3D_,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,May_Jun,2022,1jvhJCSC_E0Uv_hES1mBZ2UjOXfPRY_7D,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,Nov_Dec,2019,1kFTGrTOqnIk_S9LUjD0P7Vq98dts2irY,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,May_Jun,2019,1LLR1I5SjAMLD9ENnktjxDZHgDPt_RRJ_,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,Nov_Dec,2018,1_Et_ZknyBtgOWVzwln-x5DxyWFGAZ_Mn,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power System Planning & Reliability,power-system-planning-and-reliability,PYQ,ENDSEM,May_Jun,2018,1phDiq-N9V1Ai2-2Wx6a0TrJnzRJK29dJ,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,May_Jun,2024,19grAIwDUUbbQfiDy1Dc8XN-ORCZOMIWH,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,Nov_Dec,2023,11j0JdJwvoqh6en8Wj4OE2DxsDraFrY1t,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,May_Jun,2023,1WWJRHx0lpNrcVYrQxPm_-CeWtl9CW-Te,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,May_Jun,2022,1fhiMW3m0sb2LeGkxqyNBKAQUGj_4a-5G,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,Nov_Dec,2019,1C9lm7KD9_naQzvZPiVbhZYaoRsH2akdR,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,May_Jun,2019,1mTdiXbuoSbzgiWPt3WbGjWTYLYloMad_,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,Nov_Dec,2018,1HVUdRWQBe5QJg9q03QxOy3vwD6Z-CpRq,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,HVDC & Flexible AC Transmission,hvdc-and-flexible-ac-transmission,PYQ,ENDSEM,May_Jun,2018,1YdX5HCgdWslL-znJEmOYqBLt0yjQqRSo,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Sector Economics & Mgt,power-sector-economics-and-mgt,PYQ,ENDSEM,Nov_Dec,2023,1PDXwQ78mesvlE2A4h_wdVTu57ytP0JK0,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Sector Economics & Mgt,power-sector-economics-and-mgt,PYQ,ENDSEM,Nov_Dec,2019,1UCh-cg2hnLHtaq5cMpaCusSvyrb9p5zo,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Sector Economics & Mgt,power-sector-economics-and-mgt,PYQ,ENDSEM,May_Jun,2019,1RKpnj04XJUJy3ahjr0SIDuw4T-BrbV-E,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Sector Economics & Mgt,power-sector-economics-and-mgt,PYQ,ENDSEM,Nov_Dec,2018,1BsYoL62TW-Lz3uFYqyZdUnuPP_4CxudS,FREE
Electrical Engineering,electrical-engineering,ME,2017 Pattern,Power Sector Economics & Mgt,power-sector-economics-and-mgt,PYQ,ENDSEM,Nov_Dec,2017,1S--dprE3LHxkL_Wj0ugU2Y8wQ0HNPYP6,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,IOT And Its Applications In Electrical Engg._Ele-II,iot-and-its-applications-in-electrical-enggele-ii,PYQ,INSEM,March,2025,1gfm2tFmxJApmBo1TOc9ns0KGm4wiZiL7,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,IOT And Its Applications In Electrical Engg._Ele-II,iot-and-its-applications-in-electrical-enggele-ii,PYQ,ENDSEM,Nov_Dec,2025,1xYFwSnBj7qYV_ZrstOGIJ18enm5eIfAA,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,IOT And Its Applications In Electrical Engg._Ele-II,iot-and-its-applications-in-electrical-enggele-ii,PYQ,ENDSEM,May_Jun,2025,1XUkonrv75XPOfHok0LVMU8Zi39k9pLh5,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,Nov_Dec,2025,1dc2JPwS53ovsYgaSbKHa_Fb9y9FVz2Bq,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,May_Jun,2025,1ZCICHgyxsbtYU05WV3Ijo3oSQgFf8uHy,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,INSEM,August,2025,1rjO_GolC58TUXMBiYDj_rMLDQf0Rkp0s,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,Nov_Dec,2024,1I_m72tYLJss5mIaOEBZRskixSn6eIqps,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,INSEM,Sep,2024,1lnUROieqcrk2Fok6dWB1y3l-jRmIBL3Y,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,May_Jun,2024,1KXZEDdHb3WxXYAezi28defTlmV9nExEf,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,Nov_Dec,2023,1qK07XFSL1dIt9U_2EZPrxBkPp6cXPmJN,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,INSEM,Sep,2023,1MXJWiGtdC-lKVZ5UJMRqsMWxutHGnhcy,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,May_Jun,2023,1Yiwa33r_8GZX18mHamhDG9DonyFvPVBo,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,Nov_Dec,2022,1CtndDi3QyNFp-PmRP6jaGmGJrTJ76SIA,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,INSEM,Oct,2022,1DfhfjFB0uZBeDphWPFa2SlnGlObXWr2b,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power Electronics,power-electronics,PYQ,ENDSEM,May_Jun,2022,1uIHb0wZG4NOcVCNe7bJwQQBRLMCyCrIZ,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,INSEM,March,2026,1b8PSMX-DZ6Rbjqvgj_KU7WvcJ7sj8-Ip,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,INSEM,March,2025,1jYsDsMnk1YY7SVdSE9F7pxwxrdLif1dK,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,Nov_Dec,2025,1215tLA7lIopnT7lVCwUhOzteZ8kpFoyz,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,May_Jun,2025,1J2gEfaPTD4PfgeforNa1Sthkwn_RnrFL,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,Nov_Dec,2024,1J6bPUDIhb94QUuWNdLs5zL-bcHBG_4NO,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,May_Jun,2024,1yyltIGfyWbjYY86qaiU4rAb9KPeukOyP,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,INSEM,March,2024,1eDR-nW5VYoFUAqZ29C55RpifIto8fWqB,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,Nov_Dec,2023,1ATi6UqN_qvT4UnoMEOxNIocjiRr7T7VM,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,INSEM,Feb,2023,1Rj-LXP6UnF9Oi2Y7U9UpdjBNEETO_Z8s,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,May_Jun,2023,1mVzFqIpoX9NeKy-Ip6I-69k6h1hgzhas,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,Nov_Dec,2022,1-5tp8mVrtMMo7net2G7G3DapOwURNFXu,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Power System - II,power-system-ii,PYQ,ENDSEM,May_Jun,2022,1t5-JwRB8zLl8MG-iFzN-oqlHd09QHj3j,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Energy Management_Ele-II,energy-managementele-ii,PYQ,ENDSEM,May_Jun,2022,1R6uMd-JHvT34WnTjtX1slsHOe4HlYhJO,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,ENDSEM,Nov_Dec,2025,1oI_SG6x0Bt-OlHLvdSFlLoCH-MroSmTm,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,ENDSEM,May_Jun,2025,1Z2dafo3fY8tNDxnwnVh6_1qaxyCnN2pH,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,INSEM,August,2025,1nCnIHGGP-nO5SWlQbbEhuNLBRQ8vRCQV,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,ENDSEM,Nov_Dec,2024,1aO6cFbD5iHDqYKy0Q0LHyNHMpQP4ooLF,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,INSEM,Sep,2024,1M1y_QVMq1kTjuzLPexR1EIbd4IqZiEwp,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,ENDSEM,May_Jun,2024,1G1JhWQrHchwgRkjHh9oqzztEvmSoNlfw,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,ENDSEM,Nov_Dec,2023,14vHnyf7xOznJp5CUo1oVXr1scge-qQd2,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,INSEM,Sep,2023,1EKXy3oTzFniA7vV4rQJ1xO2fc0GhyzpX,FREE
Electrical Engineering,electrical-engineering,TE,2019 Pattern,Industrial & Technology Mgt,industrial-and-technology-mgt,PYQ,ENDSEM,May_Jun,2023,18Jhonsk2o-Muww6b_7VlgTOfiSLST7yC,FREE
